Time (Seconds),Leakage Current (mA),Earth Resistance (Ohms),Continuity Status
298990,4.209518378,12.86724866,1
298995,1.287084273,19.03318976,1
299000,3.332677686,73.76982702,1
299005,1.345543847,83.50820424,1
299010,0.796208923,3.084239263,1
299015,4.722277335,85.66121829,1
299020,3.202855102,5.329011794,1
299025,0.612521515,79.60370386,1
299030,3.199955587,38.6142727,1
299035,0.964100377,74.08159958,1
299040,4.450202771,11.85441267,1
299045,1.312607002,83.84232383,1
299050,4.053309625,55.92868527,1
299055,1.076056645,0.661020593,1
299060,2.835622608,68.77054773,1
299065,4.570410521,91.71069262,1
299070,1.550412852,42.13926715,1
299075,0.498846935,7.231824272,1
299080,2.807700653,5.137553621,0
299085,0.944419809,36.74129168,1
299090,3.668889021,93.62132619,1
299095,2.995023651,53.45678755,1
299100,1.797238034,82.50266473,1
299105,3.557700737,97.40895408,1
299110,1.268787079,82.97356517,1
299115,4.593479154,22.16337457,1
299120,1.799751361,8.367430939,1
299125,3.838543763,29.7509233,1
299130,1.366744784,76.99209826,1
299135,3.602644194,47.74227926,1
299140,0.254494137,70.26459052,1
299145,1.548037554,18.15424415,1
299150,0.5551623,95.13568163,1
299155,2.31098056,62.64761791,0
299160,2.232029169,62.88513636,1
299165,1.859140044,96.60623191,0
299170,4.907722064,11.01460815,1
299175,1.296043681,52.78118313,1
299180,3.976150517,87.14837462,1
299185,2.292490992,31.9553662,1
299190,1.740571346,13.859201,1
299195,1.096986848,67.78185565,1
299200,3.203679086,65.47433695,0
299205,1.735022831,3.359533984,1
299210,4.083301922,879.1062372,1
299215,4.845477759,573.5188492,1
299220,1.212944668,97.99064345,1
299225,0.730484891,86.34782477,1
299230,1.646037226,1.577136499,1
299235,2.388847659,74.73080478,1
299240,1.574737398,19.89221691,1
299245,4.85528735,68.36742453,1
299250,3.918088034,34.21624721,1
299255,4.834089592,78.06271977,1
299260,1.928875791,65.93094681,1
299265,1.592906819,0.727820825,1
299270,2.096076386,230.85259,0
299275,2.661883627,17.85526576,1
299280,3.733620495,11.60615606,1
299285,4.417399188,33.93254499,1
299290,2.369581389,70.89580048,1
299295,1.516975785,23.61029095,1
299300,1.662348214,12.26560901,1
299305,3.515046466,13.16763391,1
299310,2.881034367,50.61188111,1
299315,2.483821242,97.35593045,1
299320,1.093592986,43.43010254,1
299325,4.389732869,90.13587451,1
299330,3.927000193,72.97492497,1
299335,0.789129149,31.89777427,1
299340,1.900203428,64.76162883,0
299345,2.756447259,0.47728327,1
299350,2.326259252,91.93395789,1
299355,2.04919961,34.95546453,1
299360,3.622276298,54.26443255,1
299365,0.367067171,27.84350293,1
299370,2.409910662,865.9482898,0
299375,1.384690283,30.66371028,1
299380,0.514630088,36.74234086,1
299385,2.377947074,57.24329264,1
299390,0.939706586,26.36070844,1
299395,1.365298981,51.16858407,1
299400,2.584342775,83.60998195,1
299405,4.871174002,53.16998197,1
299410,3.452849533,40.03846319,1
299415,1.470146811,20.86480583,0
299420,1.973789658,47.3076777,1
299425,2.090052446,71.61523587,1
299430,0.852824354,72.75855739,0
299435,0.887205525,8.290510766,1
299440,0.827134145,36.23851456,1
299445,2.656154275,29.73161429,1
299450,3.403511825,34.49697798,1
299455,2.994531355,62.65317082,1
299460,4.891059209,9.71472915,1
299465,0.716785404,98.56574178,1
299470,4.933724591,14.00002984,1
299475,2.386702276,68.71871036,1
299480,1.17130066,0.371083603,1
299485,4.722076047,13.20542893,1
299490,2.39620522,53.65993794,1
299495,1.802000081,69.07056219,1
299500,1.147669509,67.70351106,1
299505,1.41258971,22.59193099,1
299510,4.8981756,47.62857379,1
299515,1.589469856,47.61364269,1
299520,4.891249026,73.99125278,1
299525,1.718053434,32.8749108,1
299530,1.233950481,63.98427138,1
299535,0.998484496,83.2002389,1
299540,2.118087076,37.30694707,1
299545,1.260351598,83.56307274,1
299550,3.514996023,98.34176734,1
299555,1.274881503,42.96945677,1
299560,4.19344454,85.77457845,1
299565,4.186655167,62.58193906,1
299570,1.499079233,74.60365379,1
299575,3.792346639,93.93910432,1
299580,4.301974792,35.45117159,1
299585,2.991650935,89.67770996,1
299590,1.895028813,63.05775346,1
299595,2.260739215,61.68998245,1
299600,3.952521439,14.75779371,1
299605,1.537255574,9.787211691,1
299610,1.738865438,92.77127742,0
299615,0.887843248,324.9819134,1
299620,2.055356775,87.30825703,1
299625,0.523924148,34.17573568,1
299630,1.673068761,78.59914107,1
299635,1.930048967,42.89318675,1
299640,1.351847749,51.77650658,1
299645,0.596654784,94.36329286,1
299650,2.656169489,12.1971921,1
299655,4.338897732,36.13899875,1
299660,1.744659254,95.08809214,1
299665,1.2603277,77.80124333,1
299670,1.496687267,54.48787878,1
299675,4.323247188,44.04354496,1
299680,2.686257189,17.39827947,1
299685,0.740872721,62.72005865,0
299690,3.57518608,93.17355838,1
299695,0.856407773,116.443166,1
299700,0.395197574,75.35310095,1
299705,88.72121475,43.79459149,1
299710,0.92364188,89.75884948,1
299715,3.064487624,3.805007812,1
299720,2.474375396,11.77430683,1
299725,3.647916297,26.32147922,1
299730,2.606698146,96.3862701,0
299735,2.153129083,43.99217527,1
299740,2.678471583,91.65520722,1
299745,2.228981954,70.5114175,1
299750,0.28172578,19.46984696,1
299755,3.435425654,78.88795742,1
299760,4.814438598,1.721502276,1
299765,2.167964429,87.08891784,1
299770,2.17629162,55.8802477,1
299775,0.324267505,62.18856571,1
299780,4.462857515,79.36701398,1
299785,4.652694799,72.99565429,1
299790,4.084381678,69.57555049,1
299795,0.621092811,73.25188035,1
299800,4.511096038,9.979256738,1
299805,0.217382751,11.39665124,1
299810,2.278414184,84.23841992,1
299815,2.553055905,82.59625286,1
299820,4.186610295,10.20284935,1
299825,3.779210146,61.08214345,1
299830,4.005774793,68.30010712,1
299835,4.352714653,45.90386139,1
299840,2.43274751,91.20006476,1
299845,3.923236532,30.66367375,1
299850,0.433362163,44.36110031,1
299855,2.278277471,31.1149898,1
299860,0.247650107,89.95978538,1
299865,4.58504382,34.02877124,1
299870,4.796227532,97.88291132,1
299875,0.511301395,19.29834957,1
299880,2.709870558,1.282474506,1
299885,1.693184071,11.8297184,1
299890,1.778417995,86.64535462,1
299895,2.308430301,37.38816149,1
299900,0.71282323,91.43903775,1
299905,0.985773974,50.87321923,1
299910,2.929106435,80.60999797,1
299915,0.191903956,26.4211631,1
299920,3.039025008,91.5835342,1
299925,1.66269422,38.0631013,1
299930,4.177811433,44.87211093,1
299935,3.040031888,37.78858061,1
299940,3.569646883,97.9513495,1
299945,0.660683388,10.13514385,0
299950,1.402725587,44.57340352,1
299955,4.983681084,53.62113973,1
299960,2.22489601,75.68308492,1
299965,1.858439506,428.8506137,1
299970,4.381891259,17.07377744,1
299975,0.262065583,657.7948406,1
299980,2.720389472,13.47924811,1
299985,1.130260348,35.84407661,1
299990,1.903948678,97.4745878,1
299995,1.078907652,17.32499861,1
300000,0.285331522,50.71771505,1
300005,2.140909456,94.08721765,1
300010,51.65204718,3.908899296,1
300015,4.76457672,1.67123066,1
300020,3.156879576,29.52082297,1
300025,2.005301753,60.55200015,1
300030,3.87229084,23.49737242,1
300035,2.575597519,68.22641057,1
300040,1.901339371,45.87291966,1
300045,0.977539494,40.67735742,1
300050,4.001036923,783.6076093,1
300055,2.552086374,84.63460909,1
300060,4.822638332,55.71153697,1
300065,4.029357042,23.70874298,1
300070,2.158078984,91.53200734,1
300075,3.7301652,59.66901597,1
300080,2.321618315,247.4268692,1
300085,0.491342069,23.2499551,1
300090,2.631737153,19.38314115,1
300095,4.342070236,16.39091303,1
300100,4.291662461,69.91831476,1
300105,2.917337877,84.02259686,1
300110,1.962115328,7.501525534,1
300115,0.149492951,60.65598642,1
300120,1.625907917,48.28018244,1
300125,4.950062029,11.23586043,1
300130,3.659806063,68.34727299,1
300135,3.616183963,36.10665554,1
300140,3.829308613,79.65860837,1
300145,3.138555578,671.8820832,1
300150,2.97070742,93.88531055,1
300155,2.322734351,89.74132905,1
300160,2.275276569,65.92352483,1
300165,4.367157432,0.647332782,1
300170,2.027935682,58.9378428,1
300175,4.217429742,79.70052354,1
300180,4.204898686,41.7060109,1
300185,3.877401177,47.08258744,1
300190,0.284447759,70.32746868,1
300195,0.825063998,71.14356431,1
300200,1.642055197,75.06674173,1
300205,21.4233814,95.7581006,1
300210,4.378970969,46.30927697,1
300215,0.303630742,84.74803398,1
300220,1.69115031,33.58566941,1
300225,4.266882603,29.2380466,1
300230,1.32349692,712.919759,1
300235,4.882416202,88.7725171,1
300240,2.497588456,82.9714256,1
300245,4.692832178,70.86825572,1
300250,2.201249332,76.51730489,1
300255,1.686614743,230.0621787,1
300260,1.875809859,60.15933956,1
300265,4.433072854,88.64189172,1
300270,1.720377993,58.96947129,1
300275,3.379796485,94.10064095,1
300280,2.402229142,37.22799847,1
300285,4.714188825,13.45923731,1
300290,0.880881013,20.1207943,1
300295,2.200418467,17.0827442,1
300300,0.710705678,48.91892847,1
300305,2.932882776,59.78910627,1
300310,2.074206038,13.01612919,1
300315,0.398592439,31.98426139,1
300320,4.264206738,65.74421774,1
300325,1.940022436,92.71262387,1
300330,2.518790631,25.19714738,1
300335,2.096815344,13.19517155,1
300340,2.494398124,775.1703868,1
300345,0.179993469,70.3245761,1
300350,4.095751694,61.26523459,1
300355,1.728309259,6.03599727,0
300360,3.649862646,81.14032746,1
300365,0.417945297,8.10127282,1
300370,2.666743737,93.27443852,1
300375,4.553080663,64.73907134,1
300380,2.051415374,5.203072061,1
300385,1.066569149,77.15541872,1
300390,0.58549767,36.55151725,1
300395,4.309531021,44.39317146,1
300400,1.270150514,5.678420043,1
300405,4.877848446,39.91381298,1
300410,1.314331638,60.62889444,1
300415,2.456855879,6.957594175,1
300420,2.344171246,63.76454448,1
300425,0.403847135,99.55036295,1
300430,2.706013157,14.00924191,1
300435,3.3959408,90.69754645,1
300440,3.73646475,48.91014667,1
300445,2.660699606,42.85998674,1
300450,4.081667309,62.36237719,1
300455,3.785277759,97.68856046,1
300460,1.050474129,68.98005057,1
300465,2.067848241,38.91696102,1
300470,0.798651071,77.54200696,1
300475,0.753775903,85.84897426,1
300480,3.589424038,49.3267243,1
300485,2.699249749,89.1532049,1
300490,3.044654062,36.06019009,1
300495,3.687702988,91.78384439,1
300500,1.458451168,59.49137101,1
300505,2.066673597,0.554013374,0
300510,3.073335136,756.298365,1
300515,0.573482009,36.97477773,1
300520,4.181964998,20.81324181,1
300525,1.782903159,70.79602001,1
300530,3.327889622,42.82510496,1
300535,4.978268019,34.48872946,1
300540,2.429275982,93.27822354,1
300545,1.153737402,45.69302863,1
300550,1.160523654,290.9025505,1
300555,0.395843459,64.15091204,1
300560,3.858703275,54.18834356,1
300565,1.537813566,97.91552751,1
300570,0.946356236,92.94548572,1
300575,3.597110566,60.89540187,1
300580,1.614769543,90.38491516,1
300585,3.042297844,92.80474196,1
300590,2.147348448,8.562700004,1
300595,1.737348375,61.8982653,1
300600,2.498205018,69.57859768,1
300605,1.637586873,693.592657,1
300610,4.365768104,68.15315309,1
300615,0.457897492,64.13071858,1
300620,0.247752762,19.08444856,1
300625,2.091325834,48.50092747,1
300630,0.946933811,53.68426648,1
300635,3.74425963,26.23744741,1
300640,1.831826163,39.92376705,0
300645,1.38104479,79.23633326,1
300650,1.86096917,3.301639433,1
300655,1.175471263,23.4640513,1
300660,1.568297147,38.13270899,1
300665,2.883127898,60.18974038,1
300670,4.333759475,45.69651009,1
300675,1.917259859,47.84833411,1
300680,1.671291708,43.51587038,1
300685,3.930770405,7.439191947,1
300690,0.209889279,29.84533844,1
300695,1.580173995,11.02210555,1
300700,2.315637011,84.85615461,1
300705,3.043242217,62.22405582,1
300710,0.864701496,99.26896283,1
300715,2.22098655,34.36826085,1
300720,2.874872288,74.93564564,1
300725,2.600227247,43.99832494,1
300730,2.915300282,94.81641168,1
300735,25.78127856,17.77852501,1
300740,1.958926079,32.27455485,1
300745,0.411815135,705.1135033,1
300750,0.372225783,829.3599999,1
300755,4.30770177,55.68412099,1
300760,3.419354162,20.15958037,1
300765,3.844504944,56.93958322,1
300770,4.651142638,28.13737887,1
300775,3.777667576,34.01258983,1
300780,3.492276215,31.52058068,1
300785,3.313216841,21.44563439,1
300790,1.367009585,25.84454131,1
300795,4.790740952,8.844576038,1
300800,2.75601711,6.899640822,1
300805,1.188162084,64.47150318,1
300810,1.128148434,85.66059753,1
300815,4.094802966,79.0239253,1
300820,1.326022147,59.47217252,1
300825,0.30298935,97.68546554,1
300830,2.199220137,6.704362465,1
300835,4.105017228,67.71559211,1
300840,2.130754242,11.99175727,1
300845,4.03738313,94.17514043,1
300850,4.153333781,86.33320398,0
300855,4.302765098,39.87680183,1
300860,2.98560922,3.47205807,1
300865,3.527406774,14.4547972,1
300870,1.383109398,96.56812819,1
300875,0.588519921,97.87578008,1
300880,2.710624568,3.037338389,1
300885,0.151851274,41.26316494,1
300890,2.38211547,71.05879613,1
300895,0.600258738,24.99609595,1
300900,0.631259469,74.23986315,1
300905,4.366838738,82.62080577,1
300910,3.238539142,62.14351426,1
300915,3.261648063,15.05548661,1
300920,2.08193571,5.738731487,1
300925,2.124946187,87.52532544,1
300930,1.585227695,91.44787387,1
300935,2.228356813,28.90449139,1
300940,2.976912801,12.30985894,1
300945,1.014286383,12.35817942,1
300950,1.38224889,33.05535634,1
300955,2.524294287,60.28290611,0
300960,1.98542348,88.95860918,1
300965,4.115483916,42.46143754,1
300970,4.126266433,92.4231511,1
300975,1.746361,96.93976428,1
300980,2.308896872,49.14863592,1
300985,4.88527874,54.85258252,1
300990,4.154632808,37.28952143,1
300995,1.156736041,788.7729908,1
301000,1.473121988,51.72547825,1
301005,0.509053657,68.76478843,1
301010,3.421333399,64.33503805,1
301015,1.65278697,26.10948258,1
301020,2.729316417,95.97689866,1
301025,3.863897181,77.56526621,1
301030,4.19657183,63.57052983,1
301035,1.694285286,20.49780452,1
301040,1.262509992,66.5508485,1
301045,4.257828226,7.205567844,1
301050,1.968226977,75.61640005,0
301055,4.127790888,83.0147276,1
301060,0.833839438,59.5368417,1
301065,4.568356111,33.65570698,1
301070,2.46731572,27.01720731,1
301075,0.933653611,31.86668602,1
301080,2.721833936,82.91654201,1
301085,4.363078311,6.58454108,1
301090,2.007692837,33.7444193,1
301095,0.972501384,39.36614176,1
301100,2.925125209,47.62491614,1
301105,4.188888847,61.78799251,1
301110,0.694633503,62.96530291,1
301115,0.302900707,32.35273877,1
301120,0.375838119,41.12934267,1
301125,1.229394727,14.9490826,1
301130,84.51289498,8.575834211,1
301135,2.20049657,20.40354264,1
301140,3.518972324,5.761189528,1
301145,3.581245127,25.80025774,1
301150,3.219886464,1.079339188,1
301155,1.55138066,14.85735324,1
301160,3.706094758,98.06891177,1
301165,2.924789081,96.38627267,1
301170,4.319778064,30.4695953,1
301175,2.442227026,87.39551705,1
301180,0.982721819,22.84979969,1
301185,3.209798882,87.603526,1
301190,0.838842724,53.25822956,1
301195,4.819409739,4.536108079,1
301200,3.54609743,20.62654659,0
301205,3.805977248,95.61422765,1
301210,3.428415368,80.53692007,1
301215,0.578041893,18.51476349,1
301220,2.379969115,20.03901642,1
301225,3.29193469,37.4174526,1
301230,1.223843778,62.40822549,1
301235,3.429560324,80.3492106,1
301240,4.117438829,1.210993216,0
301245,1.447156899,81.92895955,1
301250,1.078056171,30.26863417,1
301255,4.427483892,34.22700313,1
301260,0.125453015,64.23636899,1
301265,1.353160537,96.14961965,1
301270,2.092978951,18.02686345,1
301275,3.394072622,7.52284228,1
301280,4.985611123,43.50350191,1
301285,1.917010135,51.66389215,0
301290,4.749162758,73.56493734,1
301295,1.897193983,46.94389271,1
301300,3.508093358,39.23701457,1
301305,0.910298385,37.30662129,1
301310,2.355998507,84.20098336,1
301315,82.82410947,8.659812315,1
301320,1.667972462,83.03399604,1
301325,0.615492734,6.223962984,1
301330,2.661295346,72.42329274,1
301335,2.253719963,64.94511932,1
301340,1.224744188,96.05509969,1
301345,4.537514608,48.14623439,1
301350,3.048265017,87.53390085,1
301355,1.801150747,84.12748068,1
301360,4.981043071,67.41190114,1
301365,0.774074396,10.15969415,1
301370,4.254962412,24.24878747,1
301375,1.230062185,625.4611998,1
301380,1.273583604,97.78074666,1
301385,2.540994771,75.74205026,0
301390,3.343515652,41.09318845,1
301395,3.483269178,26.41854679,1
301400,0.208425417,79.02758929,1
301405,1.505603971,75.56466532,1
301410,3.336959969,60.12774673,1
301415,4.459700489,41.2041373,1
301420,3.382465353,51.76084519,1
301425,1.402818442,91.117066,1
301430,2.58808647,64.86872444,1
301435,3.273124452,21.92740193,1
301440,0.763162819,32.01237593,1
301445,2.770043826,19.77835265,1
301450,2.411164517,90.60386747,1
301455,1.74957537,91.75454759,1
301460,3.155334574,31.08269573,1
301465,3.217459836,5.974722054,1
301470,4.86020254,31.40776154,1
301475,2.198695467,90.64335805,0
301480,2.703209062,30.00482305,1
301485,0.871762647,54.39611262,1
301490,2.78697546,65.38211303,1
301495,0.276821151,65.19052086,1
301500,0.834400115,81.20389959,1
301505,0.939109337,848.843838,1
301510,3.199931676,94.71197869,1
301515,2.87974374,31.11551898,0
301520,4.010381089,38.91757457,1
301525,2.375557216,7.186658054,1
301530,2.426795561,24.55626122,1
301535,0.891624557,52.37583097,1
301540,3.739237006,10.26059128,1
301545,0.117899336,9.972797967,1
301550,2.181965278,54.54812544,1
301555,1.022792947,78.9386096,1
301560,3.87794863,46.58783395,1
301565,3.399617667,94.57184117,1
301570,3.563166678,91.88406998,1
301575,0.82803164,97.59963471,1
301580,3.377188961,24.6676386,1
301585,3.485379178,60.27957852,1
301590,0.112921715,76.06409849,1
301595,1.65624421,97.4811511,1
301600,0.527712088,35.74067139,1
301605,3.438831739,60.29450601,1
301610,1.139332482,79.22540043,1
301615,1.396830645,28.75116498,1
301620,0.48381247,58.93290425,1
301625,2.47065266,58.51453625,1
301630,0.261860767,63.51720779,1
301635,4.243401843,85.5850639,1
301640,0.229193596,51.51200642,1
301645,0.402034501,61.27557964,1
301650,3.237992503,99.37572606,1
301655,4.592974263,80.52496603,1
301660,4.47139356,22.21509682,1
301665,0.509789504,19.19963221,1
301670,1.513388936,54.45867884,1
301675,2.653080599,6.412387472,1
301680,0.23045632,19.2669402,1
301685,2.690348816,68.3821527,1
301690,2.29405164,15.9836447,1
301695,2.983213878,8.689454339,1
301700,4.609542929,43.37189042,1
301705,1.445634598,15.00924288,1
301710,3.231573063,16.81480422,1
301715,2.206178446,85.75984319,1
301720,2.232130749,9.534650813,1
301725,3.271629871,16.88869524,1
301730,4.761548336,31.27436389,1
301735,4.328854378,11.06722363,1
301740,3.233659983,11.57032683,0
301745,2.361536636,55.25646819,1
301750,2.177561294,79.75187073,1
